Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN008224,2023-08-23,CUST2096,36-45,Ahmedabad,West,STORE030,Personal Care,Conditioner,Premium,8,1298.39,25,7790.34,UPI,True,10387.12,2596.7800000000007,8,3,34,973.7925,True
TXN008225,2023-11-11,CUST3904,18-25,Bangalore,South,STORE039,Bakery,Pita Bread,GreenLeaf,1,592.67,0,592.67,Net Banking,False,592.67,0.0,11,4,45,592.67,False
TXN008226,2023-12-26,CUST4796,26-35,Pune,West,STORE022,Bakery,Pita Bread,Premium,7,1226.74,15,7299.1,UPI,False,8587.18,1288.08,12,4,52,1042.7285714285715,True
TXN008227,2023-03-10,CUST2096,26-35,Ahmedabad,West,STORE041,Cleaning Supplies,Disinfectant Spray,PureLife,1,1353.24,0,1353.24,Debit Card,False,1353.24,0.0,3,1,10,1353.24,True
TXN008228,2023-07-15,CUST5387,36-45,Mumbai,West,STORE037,Frozen Foods,Frozen Corn,PureLife,14,1161.95,20,13013.84,Net Banking,True,16267.300000000001,3253.460000000001,7,3,28,929.5600000000001,False
TXN008229,2023-12-20,CUST5835,36-45,Ahmedabad,West,STORE017,Meat & Seafood,Chicken Breast,HomeChoice,9,142.36,0,1281.24,Credit Card,False,1281.2400000000002,2.2737367544323206e-13,12,4,51,142.36,True
TXN008230,2023-09-05,CUST7564,26-35,Ahmedabad,West,STORE038,Cleaning Supplies,Broom,EcoFresh,9,324.17,10,2625.78,Cash,False,2917.53,291.75,9,3,36,291.75333333333333,False
TXN008231,2023-10-11,CUST4181,55+,Mumbai,West,STORE038,Dairy & Eggs,Ghee,HomeChoice,8,924.29,0,7394.32,Cash,False,7394.32,0.0,10,4,41,924.29,False
TXN008232,2023-02-07,CUST7241,36-45,Delhi,North,STORE026,Frozen Foods,Frozen Fries,ValueBuy,5,1076.44,10,4843.98,Credit Card,False,5382.200000000001,538.2200000000012,2,1,6,968.7959999999999,True
TXN008233,2023-01-05,CUST7242,26-35,Jaipur,North,STORE008,Cleaning Supplies,Trash Bags,ValueBuy,1,496.56,0,496.56,Debit Card,False,496.56,0.0,1,1,1,496.56,True
TXN008234,2023-04-25,CUST4591,26-35,Pune,West,STORE005,Frozen Foods,Frozen Peas,HomeChoice,20,1484.66,5,28208.54,Debit Card,False,29693.2,1484.6599999999999,4,2,17,1410.4270000000001,True
TXN008235,2023-08-13,CUST9802,55+,Pune,West,STORE038,Frozen Foods,Waffles,FreshMart,16,1422.03,5,21614.86,Cash,False,22752.48,1137.619999999999,8,3,32,1350.92875,False
TXN008236,2023-03-02,CUST7038,55+,Bangalore,South,STORE025,Cleaning Supplies,Toilet Cleaner,Local,17,1365.69,15,19734.22,Net Banking,False,23216.73,3482.5099999999984,3,1,9,1160.8364705882354,False
TXN008237,2023-05-26,CUST6917,36-45,Delhi,North,STORE013,Dairy & Eggs,Yogurt,HomeChoice,6,1005.37,0,6032.22,Net Banking,False,6032.22,0.0,5,2,21,1005.37,False
TXN008238,2023-02-25,CUST6107,36-45,Bangalore,South,STORE015,Grains & Pulses,Basmati Rice,Premium,5,507.66,20,2030.64,Cash,True,2538.3,507.6600000000001,2,1,8,406.12800000000004,False
TXN008239,2023-08-18,CUST8888,55+,Kolkata,East,STORE015,Snacks & Confectionery,Chocolate Bar,PureLife,17,893.0,0,15181.0,Cash,False,15181.0,0.0,8,3,33,893.0,False
TXN008240,2023-12-02,CUST5028,55+,Pune,West,STORE012,Beverages,Energy Drink,Premium,12,93.99,20,902.3,Credit Card,True,1127.8799999999999,225.57999999999993,12,4,48,75.19166666666666,True
TXN008241,2023-07-20,CUST4297,18-25,Pune,West,STORE023,Meat & Seafood,Mutton Chops,HomeChoice,14,809.2,20,9063.04,UPI,True,11328.800000000001,2265.76,7,3,29,647.36,True
TXN008242,2023-07-19,CUST3766,18-25,Ahmedabad,West,STORE013,Dairy & Eggs,Ghee,TopBrand,14,686.61,20,7690.03,UPI,True,9612.54,1922.5100000000011,7,3,29,549.2878571428571,True
TXN008243,2023-11-10,CUST9057,55+,Lucknow,North,STORE038,Frozen Foods,Frozen Pizza,TopBrand,9,416.84,20,3001.25,Debit Card,True,3751.56,750.31,11,4,45,333.47222222222223,True
TXN008244,2023-07-29,CUST3186,36-45,Chennai,South,STORE029,Fruits & Vegetables,Apple,Premium,16,937.49,0,14999.84,Net Banking,False,14999.84,0.0,7,3,30,937.49,False
TXN008245,2023-10-19,CUST7647,55+,Mumbai,West,STORE040,Personal Care,Sunscreen,Premium,13,971.69,0,12631.97,Cash,False,12631.970000000001,1.8189894035458565e-12,10,4,42,971.6899999999999,False
TXN008246,2023-02-24,CUST8995,46-55,Jaipur,North,STORE043,Grains & Pulses,Red Lentils,Premium,3,14.75,25,33.19,Credit Card,True,44.25,11.060000000000002,2,1,8,11.063333333333333,True
TXN008247,2023-10-09,CUST1332,26-35,Pune,West,STORE011,Dairy & Eggs,Eggs,EcoFresh,11,772.27,20,6795.98,Credit Card,True,8494.97,1698.9899999999998,10,4,41,617.8163636363636,True
TXN008248,2023-12-04,CUST4830,46-55,Mumbai,West,STORE016,Beverages,Lemonade,NatureBest,9,990.96,0,8918.64,UPI,False,8918.64,0.0,12,4,49,990.9599999999999,True
TXN008249,2023-07-04,CUST8797,55+,Delhi,North,STORE018,Personal Care,Sunscreen,NatureBest,13,17.33,5,214.03,UPI,False,225.28999999999996,11.259999999999962,7,3,27,16.463846153846156,True
TXN008250,2023-01-05,CUST7708,36-45,Ahmedabad,West,STORE036,Fruits & Vegetables,Potato,FreshMart,2,112.69,15,191.57,Debit Card,False,225.38,33.81,1,1,1,95.785,True
TXN008251,2023-06-12,CUST3934,46-55,Kolkata,East,STORE045,Frozen Foods,Frozen Berries,EcoFresh,16,1423.15,15,19354.84,UPI,False,22770.4,3415.5600000000013,6,2,24,1209.6775,True
TXN008252,2023-08-23,CUST1243,55+,Mumbai,West,STORE040,Frozen Foods,Frozen Corn,NatureBest,11,1310.04,15,12248.87,Net Banking,False,14410.439999999999,2161.569999999998,8,3,34,1113.5336363636363,False
TXN008253,2023-11-22,CUST2267,46-55,Lucknow,North,STORE018,Fruits & Vegetables,Grapes,GreenLeaf,18,1133.31,15,17339.64,Net Banking,False,20399.579999999998,3059.9399999999987,11,4,47,963.3133333333333,False
TXN008254,2023-01-07,CUST6410,46-55,Jaipur,North,STORE050,Cleaning Supplies,Floor Cleaner,GreenLeaf,1,386.49,0,386.49,Net Banking,False,386.49,0.0,1,1,1,386.49,False
TXN008255,2023-02-14,CUST9084,55+,Kolkata,East,STORE017,Beverages,Cola,NatureBest,8,233.93,0,1871.44,Debit Card,False,1871.44,0.0,2,1,7,233.93,True
TXN008256,2023-07-05,CUST8043,26-35,Pune,West,STORE006,Dairy & Eggs,Cream,GreenLeaf,4,1134.16,25,3402.48,UPI,True,4536.64,1134.1600000000003,7,3,27,850.62,True
TXN008257,2023-11-23,CUST9068,46-55,Lucknow,North,STORE017,Beverages,Coffee Powder,FreshMart,13,1082.64,0,14074.32,Credit Card,False,14074.320000000002,1.8189894035458565e-12,11,4,47,1082.6399999999999,True
TXN008258,2023-12-23,CUST7130,18-25,Delhi,North,STORE019,Grains & Pulses,Chickpeas,HomeChoice,15,1041.62,25,11718.23,Cash,True,15624.3,3906.0699999999997,12,4,51,781.2153333333333,False
TXN008259,2023-09-28,CUST7579,36-45,Chennai,South,STORE023,Beverages,Mango Juice,HomeChoice,15,786.78,20,9441.36,Cash,True,11801.699999999999,2360.3399999999983,9,3,39,629.4240000000001,False
TXN008260,2023-10-22,CUST5413,26-35,Delhi,North,STORE005,Cleaning Supplies,Trash Bags,ValueBuy,2,678.66,20,1085.86,Cash,True,1357.32,271.46000000000004,10,4,42,542.93,False
TXN008261,2023-08-25,CUST6662,46-55,Mumbai,West,STORE036,Fruits & Vegetables,Apple,EcoFresh,18,1183.89,10,19179.02,Credit Card,False,21310.02,2131.0,8,3,34,1065.5011111111112,True
TXN008262,2023-05-03,CUST7436,18-25,Hyderabad,South,STORE011,Dairy & Eggs,Buttermilk,FreshMart,17,172.45,20,2345.32,Net Banking,True,2931.6499999999996,586.3299999999995,5,2,18,137.96,False
TXN008263,2023-01-26,CUST5201,36-45,Jaipur,North,STORE001,Frozen Foods,Frozen Peas,Local,14,835.23,20,9354.58,Net Banking,True,11693.220000000001,2338.6400000000012,1,1,4,668.1842857142857,False
TXN008264,2023-08-10,CUST2913,55+,Kolkata,East,STORE024,Grains & Pulses,Black Beans,NatureBest,15,1320.84,0,19812.6,UPI,False,19812.6,0.0,8,3,32,1320.84,True
TXN008265,2023-11-24,CUST8409,55+,Pune,West,STORE033,Cleaning Supplies,Disinfectant Spray,NatureBest,6,80.35,5,457.99,Debit Card,False,482.09999999999997,24.109999999999957,11,4,47,76.33166666666666,True
TXN008266,2023-07-18,CUST6260,26-35,Chennai,South,STORE048,Cleaning Supplies,Floor Cleaner,TopBrand,3,1439.94,0,4319.82,UPI,False,4319.82,0.0,7,3,29,1439.9399999999998,True
TXN008267,2023-04-12,CUST5339,36-45,Lucknow,North,STORE046,Snacks & Confectionery,Nachos,Premium,2,671.44,0,1342.88,Cash,False,1342.88,0.0,4,2,15,671.44,False
TXN008268,2023-08-22,CUST2101,46-55,Ahmedabad,West,STORE040,Beverages,Coconut Water,Premium,7,416.22,15,2476.51,Debit Card,False,2913.54,437.02999999999975,8,3,34,353.7871428571429,True
TXN008269,2023-04-13,CUST5701,26-35,Bangalore,South,STORE005,Personal Care,Deodorant,TopBrand,19,1314.84,20,19985.57,Credit Card,True,24981.96,4996.389999999999,4,2,15,1051.872105263158,True
TXN008270,2023-11-25,CUST3155,55+,Delhi,North,STORE036,Fruits & Vegetables,Potato,HomeChoice,12,1297.77,0,15573.24,Debit Card,False,15573.24,0.0,11,4,47,1297.77,True
TXN008271,2023-08-22,CUST4047,46-55,Delhi,North,STORE040,Dairy & Eggs,Cream,EcoFresh,18,133.34,20,1920.1,UPI,True,2400.12,480.02,8,3,34,106.67222222222222,True
TXN008272,2023-12-29,CUST5337,36-45,Hyderabad,South,STORE040,Beverages,Mineral Water,HomeChoice,2,117.51,5,223.27,Cash,False,235.02,11.75,12,4,52,111.635,False
TXN008273,2023-01-11,CUST9734,55+,Mumbai,West,STORE001,Personal Care,Body Lotion,TopBrand,1,768.49,25,576.37,Credit Card,True,768.49,192.12,1,1,2,576.37,True
TXN008274,2023-02-03,CUST7473,36-45,Lucknow,North,STORE010,Personal Care,Lip Balm,Premium,19,1058.11,15,17088.48,Debit Card,False,20104.089999999997,3015.609999999997,2,1,5,899.3936842105263,True
TXN008275,2023-08-28,CUST8143,55+,Chennai,South,STORE039,Beverages,Mango Juice,ValueBuy,2,579.67,25,869.51,Net Banking,True,1159.34,289.8299999999999,8,3,35,434.755,False
TXN008276,2023-10-14,CUST2884,55+,Bangalore,South,STORE021,Grains & Pulses,Basmati Rice,FreshMart,5,1092.71,10,4917.19,Cash,False,5463.55,546.3600000000006,10,4,41,983.4379999999999,False
TXN008277,2023-11-02,CUST4393,36-45,Kolkata,East,STORE018,Fruits & Vegetables,Banana,NatureBest,19,1101.76,20,16746.75,Net Banking,True,20933.44,4186.689999999999,11,4,44,881.4078947368421,False
TXN008278,2023-08-07,CUST6299,55+,Bangalore,South,STORE021,Cleaning Supplies,Broom,TopBrand,6,1382.37,5,7879.51,Credit Card,False,8294.22,414.7099999999991,8,3,32,1313.2516666666668,True
TXN008279,2023-04-13,CUST8347,46-55,Pune,West,STORE005,Meat & Seafood,Lamb Rack,TopBrand,6,616.32,10,3328.13,UPI,False,3697.92,369.78999999999996,4,2,15,554.6883333333334,True
TXN008280,2023-04-10,CUST9665,46-55,Lucknow,North,STORE009,Cleaning Supplies,Broom,EcoFresh,8,749.97,0,5999.76,Credit Card,False,5999.76,0.0,4,2,15,749.97,True
TXN008281,2023-12-11,CUST2224,36-45,Jaipur,North,STORE020,Dairy & Eggs,Ghee,Premium,17,1395.68,5,22540.23,UPI,False,23726.56,1186.3300000000017,12,4,50,1325.895882352941,True
TXN008282,2023-03-14,CUST6407,46-55,Ahmedabad,West,STORE012,Grains & Pulses,Oats,EcoFresh,13,904.09,5,11165.51,Cash,False,11753.17,587.6599999999999,3,1,11,858.8853846153846,False
TXN008283,2023-12-12,CUST3451,26-35,Lucknow,North,STORE034,Beverages,Cola,FreshMart,1,940.63,15,799.54,Credit Card,False,940.63,141.09000000000003,12,4,50,799.54,True
TXN008284,2023-03-21,CUST6604,26-35,Lucknow,North,STORE024,Grains & Pulses,Basmati Rice,HomeChoice,18,835.19,0,15033.42,Credit Card,False,15033.420000000002,1.8189894035458565e-12,3,1,12,835.19,True
TXN008285,2023-03-17,CUST5271,36-45,Chennai,South,STORE038,Beverages,Coconut Water,ValueBuy,15,1398.26,0,20973.9,UPI,False,20973.9,0.0,3,1,11,1398.26,True
TXN008286,2023-06-11,CUST6979,18-25,Delhi,North,STORE023,Cleaning Supplies,Fabric Softener,HomeChoice,14,774.3,20,8672.16,Net Banking,True,10840.199999999999,2168.039999999999,6,2,23,619.4399999999999,False
TXN008287,2023-12-01,CUST5946,26-35,Hyderabad,South,STORE018,Beverages,Coffee Powder,EcoFresh,10,1342.71,5,12755.74,Debit Card,False,13427.1,671.3600000000006,12,4,48,1275.574,True
TXN008288,2023-10-15,CUST1687,36-45,Delhi,North,STORE016,Snacks & Confectionery,Popcorn,GreenLeaf,2,349.42,10,628.96,Cash,False,698.84,69.88,10,4,41,314.48,False
TXN008289,2023-11-23,CUST7960,26-35,Chennai,South,STORE021,Cleaning Supplies,Sponge Pack,Local,8,1186.6,0,9492.8,Debit Card,False,9492.8,0.0,11,4,47,1186.6,True
TXN008290,2023-04-06,CUST2454,36-45,Bangalore,South,STORE039,Snacks & Confectionery,Pretzels,TopBrand,18,1168.2,15,17873.46,UPI,False,21027.600000000002,3154.140000000003,4,2,14,992.9699999999999,True
TXN008291,2023-03-30,CUST5642,36-45,Ahmedabad,West,STORE004,Grains & Pulses,Semolina,NatureBest,13,745.11,0,9686.43,Cash,False,9686.43,0.0,3,1,13,745.11,False
TXN008292,2023-09-27,CUST9417,18-25,Delhi,North,STORE015,Beverages,Coffee Powder,ValueBuy,2,483.19,10,869.74,Credit Card,False,966.38,96.63999999999999,9,3,39,434.87,True
TXN008293,2023-06-02,CUST2262,36-45,Jaipur,North,STORE047,Dairy & Eggs,Ghee,FreshMart,17,1269.99,10,19430.85,Debit Card,False,21589.83,2158.980000000003,6,2,22,1142.9911764705882,True
TXN008294,2023-01-27,CUST8790,36-45,Delhi,North,STORE035,Frozen Foods,Chicken Nuggets,TopBrand,18,1442.07,20,20765.81,Credit Card,True,25957.26,5191.449999999997,1,1,4,1153.6561111111112,True
TXN008295,2023-05-27,CUST3310,26-35,Pune,West,STORE045,Grains & Pulses,Soya Chunks,Premium,15,1155.91,15,14737.85,Credit Card,False,17338.65,2600.800000000001,5,2,21,982.5233333333333,True
TXN008296,2023-12-19,CUST9723,18-25,Chennai,South,STORE030,Grains & Pulses,Red Lentils,HomeChoice,16,1125.76,0,18012.16,UPI,False,18012.16,0.0,12,4,51,1125.76,True
TXN008297,2023-10-30,CUST6085,26-35,Delhi,North,STORE022,Snacks & Confectionery,Gummy Bears,Local,12,764.14,5,8711.2,UPI,False,9169.68,458.47999999999956,10,4,44,725.9333333333334,True
TXN008298,2023-12-12,CUST2714,26-35,Ahmedabad,West,STORE007,Bakery,Muffin,GreenLeaf,10,163.24,0,1632.4,Net Banking,False,1632.4,0.0,12,4,50,163.24,False
TXN008299,2023-05-14,CUST9125,46-55,Mumbai,West,STORE012,Snacks & Confectionery,Chocolate Bar,HomeChoice,13,716.09,25,6981.88,Cash,True,9309.17,2327.29,5,2,19,537.0676923076924,False
TXN008300,2023-03-08,CUST4968,55+,Kolkata,East,STORE040,Bakery,Brown Bread,Local,9,1169.79,10,9475.3,Credit Card,False,10528.11,1052.8100000000013,3,1,10,1052.8111111111111,True
TXN008301,2023-08-27,CUST5578,18-25,Kolkata,East,STORE009,Beverages,Lemonade,ValueBuy,18,413.96,5,7078.72,Net Banking,False,7451.28,372.5599999999995,8,3,34,393.26222222222225,False
TXN008302,2023-03-26,CUST8218,36-45,Delhi,North,STORE007,Fruits & Vegetables,Mango,TopBrand,1,904.84,0,904.84,Net Banking,False,904.84,0.0,3,1,12,904.84,False
TXN008303,2023-01-28,CUST5239,36-45,Kolkata,East,STORE044,Grains & Pulses,Semolina,NatureBest,5,1294.02,5,6146.6,Debit Card,False,6470.1,323.5,1,1,4,1229.3200000000002,True
TXN008304,2023-02-19,CUST1609,55+,Pune,West,STORE038,Bakery,Baguette,Local,19,659.25,25,9394.31,UPI,True,12525.75,3131.4400000000005,2,1,7,494.4373684210526,True
TXN008305,2023-07-18,CUST9828,55+,Delhi,North,STORE044,Beverages,Mineral Water,NatureBest,9,884.05,15,6762.98,Net Banking,False,7956.45,1193.4700000000003,7,3,29,751.4422222222222,False
TXN008306,2023-05-17,CUST3378,46-55,Mumbai,West,STORE040,Dairy & Eggs,Butter,PureLife,5,874.48,25,3279.3,Cash,True,4372.4,1093.0999999999995,5,2,20,655.86,False
TXN008307,2023-12-02,CUST7936,46-55,Ahmedabad,West,STORE002,Dairy & Eggs,Butter,GreenLeaf,5,319.69,10,1438.61,Net Banking,False,1598.45,159.84000000000015,12,4,48,287.722,False
TXN008308,2023-09-11,CUST2733,55+,Hyderabad,South,STORE031,Fruits & Vegetables,Broccoli,NatureBest,4,359.67,0,1438.68,Net Banking,False,1438.68,0.0,9,3,37,359.67,False
TXN008309,2023-12-30,CUST5337,46-55,Pune,West,STORE039,Fruits & Vegetables,Onion,HomeChoice,7,1210.43,5,8049.36,Cash,False,8473.01,423.65000000000055,12,4,52,1149.9085714285713,False
TXN008310,2023-11-20,CUST2853,46-55,Bangalore,South,STORE006,Grains & Pulses,Basmati Rice,Premium,5,1123.46,25,4212.97,Debit Card,True,5617.3,1404.33,11,4,47,842.594,True
TXN008311,2023-07-06,CUST4813,26-35,Pune,West,STORE003,Frozen Foods,Frozen Pizza,NatureBest,16,181.44,0,2903.04,Cash,False,2903.04,0.0,7,3,27,181.44,False
TXN008312,2023-01-13,CUST8150,26-35,Kolkata,East,STORE006,Personal Care,Body Lotion,HomeChoice,12,776.1,0,9313.2,Net Banking,False,9313.2,0.0,1,1,2,776.1,False
TXN008313,2023-01-19,CUST5125,55+,Mumbai,West,STORE025,Cleaning Supplies,Broom,GreenLeaf,14,1135.72,10,14310.07,UPI,False,15900.08,1590.0100000000002,1,1,3,1022.1478571428571,True
TXN008314,2023-04-16,CUST2606,18-25,Jaipur,North,STORE036,Snacks & Confectionery,Potato Chips,EcoFresh,17,1236.61,0,21022.37,Cash,False,21022.37,0.0,4,2,15,1236.61,False
TXN008315,2023-08-10,CUST6597,18-25,Lucknow,North,STORE036,Grains & Pulses,Basmati Rice,TopBrand,4,612.26,20,1959.23,UPI,True,2449.04,489.80999999999995,8,3,32,489.8075,True
TXN008316,2023-12-16,CUST1840,55+,Kolkata,East,STORE003,Bakery,Baguette,PureLife,11,511.59,0,5627.49,Credit Card,False,5627.49,0.0,12,4,50,511.59,True
TXN008317,2023-02-18,CUST5001,46-55,Kolkata,East,STORE040,Grains & Pulses,Soya Chunks,ValueBuy,13,480.16,15,5305.77,Credit Card,False,6242.08,936.3099999999995,2,1,7,408.1361538461539,True
TXN008318,2023-05-25,CUST4765,18-25,Chennai,South,STORE010,Personal Care,Deodorant,GreenLeaf,12,791.51,0,9498.12,Debit Card,False,9498.119999999999,-1.8189894035458565e-12,5,2,21,791.5100000000001,True
TXN008319,2023-09-06,CUST5465,46-55,Lucknow,North,STORE043,Snacks & Confectionery,Dark Chocolate,EcoFresh,19,1335.18,0,25368.42,Credit Card,False,25368.420000000002,3.637978807091713e-12,9,3,36,1335.1799999999998,True
TXN008320,2023-06-18,CUST8313,46-55,Ahmedabad,West,STORE001,Dairy & Eggs,Cream,TopBrand,18,482.42,15,7381.03,Net Banking,False,8683.56,1302.5299999999997,6,2,24,410.0572222222222,False
TXN008321,2023-11-07,CUST1136,26-35,Lucknow,North,STORE039,Personal Care,Hand Cream,EcoFresh,4,684.92,5,2602.7,Debit Card,False,2739.68,136.98000000000002,11,4,45,650.675,True
TXN008322,2023-12-01,CUST9758,18-25,Delhi,North,STORE026,Fruits & Vegetables,Potato,PureLife,4,769.2,15,2615.28,Debit Card,False,3076.8,461.52,12,4,48,653.82,True
TXN008323,2023-11-24,CUST2877,55+,Pune,West,STORE031,Grains & Pulses,Corn Flour,Local,8,148.43,25,890.58,Net Banking,True,1187.44,296.86,11,4,47,111.3225,False
TXN008324,2023-01-11,CUST7079,55+,Bangalore,South,STORE025,Cleaning Supplies,Laundry Detergent,FreshMart,12,178.25,20,1711.2,Debit Card,True,2139.0,427.79999999999995,1,1,2,142.6,True
TXN008325,2023-10-24,CUST2704,26-35,Kolkata,East,STORE012,Fruits & Vegetables,Carrot,TopBrand,17,151.36,25,1929.84,Cash,True,2573.1200000000003,643.2800000000004,10,4,43,113.52,False
TXN008326,2023-07-04,CUST9841,55+,Kolkata,East,STORE018,Snacks & Confectionery,Peanut Butter Cups,Local,7,772.47,0,5407.29,Cash,False,5407.29,0.0,7,3,27,772.47,False
TXN008327,2023-02-21,CUST2789,18-25,Lucknow,North,STORE039,Bakery,Bagel,ValueBuy,4,1124.39,10,4047.8,Net Banking,False,4497.56,449.7600000000002,2,1,8,1011.95,False
TXN008328,2023-10-14,CUST5904,18-25,Bangalore,South,STORE046,Bakery,Pita Bread,PureLife,13,1402.31,15,15495.53,Cash,False,18230.03,2734.499999999998,10,4,41,1191.9638461538461,False
TXN008329,2023-07-16,CUST1549,55+,Bangalore,South,STORE047,Grains & Pulses,Chickpeas,FreshMart,15,315.8,0,4737.0,Net Banking,False,4737.0,0.0,7,3,28,315.8,False
TXN008330,2023-07-26,CUST6406,46-55,Ahmedabad,West,STORE027,Bakery,Bagel,TopBrand,6,1156.98,15,5900.6,Debit Card,False,6941.88,1041.2799999999997,7,3,30,983.4333333333334,True
TXN008331,2023-04-22,CUST7223,55+,Delhi,North,STORE022,Cleaning Supplies,Trash Bags,Premium,2,202.68,20,324.29,Cash,True,405.36,81.07,4,2,16,162.145,False
TXN008332,2023-07-28,CUST6834,55+,Chennai,South,STORE043,Fruits & Vegetables,Apple,PureLife,18,995.2,0,17913.6,Cash,False,17913.600000000002,3.637978807091713e-12,7,3,30,995.1999999999999,False
TXN008333,2023-11-15,CUST4301,18-25,Mumbai,West,STORE037,Frozen Foods,Veggie Burger,ValueBuy,3,655.93,5,1869.4,Credit Card,False,1967.79,98.38999999999987,11,4,46,623.1333333333333,True
TXN008334,2023-11-16,CUST8911,46-55,Jaipur,North,STORE029,Meat & Seafood,Chicken Breast,FreshMart,13,769.06,5,9497.89,Debit Card,False,9997.779999999999,499.8899999999994,11,4,46,730.6069230769231,True
TXN008335,2023-10-27,CUST1867,26-35,Mumbai,West,STORE002,Bakery,Cake Slice,EcoFresh,19,886.16,0,16837.04,Net Banking,False,16837.04,0.0,10,4,43,886.1600000000001,False
TXN008336,2023-06-06,CUST2856,36-45,Lucknow,North,STORE021,Snacks & Confectionery,Nachos,NatureBest,10,1049.66,25,7872.45,Net Banking,True,10496.6,2624.1500000000005,6,2,23,787.245,False
TXN008337,2023-09-20,CUST6688,36-45,Pune,West,STORE016,Personal Care,Body Lotion,PureLife,12,169.81,15,1732.06,Debit Card,False,2037.72,305.6600000000001,9,3,38,144.33833333333334,True
TXN008338,2023-05-06,CUST5800,55+,Hyderabad,South,STORE010,Grains & Pulses,Red Lentils,FreshMart,5,1354.13,0,6770.65,Credit Card,False,6770.650000000001,9.094947017729282e-13,5,2,18,1354.1299999999999,True
TXN008339,2023-04-03,CUST9414,18-25,Bangalore,South,STORE012,Beverages,Energy Drink,Premium,7,755.88,5,5026.6,UPI,False,5291.16,264.5599999999995,4,2,14,718.0857142857143,True
TXN008340,2023-08-15,CUST4855,46-55,Bangalore,South,STORE005,Meat & Seafood,Sausages,ValueBuy,20,391.43,0,7828.6,Net Banking,False,7828.6,0.0,8,3,33,391.43,False
TXN008341,2023-11-29,CUST3899,55+,Jaipur,North,STORE021,Beverages,Mango Juice,ValueBuy,16,1285.2,20,16450.56,Debit Card,True,20563.2,4112.639999999999,11,4,48,1028.16,True
TXN008342,2023-10-02,CUST7543,18-25,Mumbai,West,STORE004,Meat & Seafood,Prawns,TopBrand,4,628.13,25,1884.39,Credit Card,True,2512.52,628.1299999999999,10,4,40,471.0975,True
TXN008343,2023-10-23,CUST9884,55+,Ahmedabad,West,STORE048,Frozen Foods,Frozen Pizza,Local,10,1063.78,5,10105.91,Net Banking,False,10637.8,531.8899999999994,10,4,43,1010.591,False
TXN008344,2023-05-02,CUST4651,18-25,Hyderabad,South,STORE024,Fruits & Vegetables,Broccoli,Local,15,524.35,10,7078.73,Net Banking,False,7865.25,786.5200000000004,5,2,18,471.9153333333333,False
TXN008345,2023-03-07,CUST9749,18-25,Jaipur,North,STORE022,Grains & Pulses,Soya Chunks,Local,16,19.01,20,243.33,Credit Card,True,304.16,60.83000000000001,3,1,10,15.208125,True
TXN008346,2023-01-24,CUST2876,18-25,Jaipur,North,STORE047,Meat & Seafood,Lamb Rack,EcoFresh,17,1121.44,5,18111.26,Cash,False,19064.48,953.2200000000012,1,1,4,1065.3682352941175,False
TXN008347,2023-12-06,CUST5033,36-45,Mumbai,West,STORE047,Frozen Foods,Frozen Corn,ValueBuy,13,1309.56,0,17024.28,UPI,False,17024.28,0.0,12,4,49,1309.56,True
TXN008348,2023-03-03,CUST9249,26-35,Mumbai,West,STORE006,Meat & Seafood,Salmon Fillet,EcoFresh,19,1164.58,0,22127.02,Cash,False,22127.019999999997,-3.637978807091713e-12,3,1,9,1164.58,False
TXN008349,2023-06-26,CUST2362,55+,Ahmedabad,West,STORE047,Cleaning Supplies,Disinfectant Spray,ValueBuy,10,545.69,5,5184.05,Net Banking,False,5456.900000000001,272.85000000000036,6,2,26,518.405,False
TXN008350,2023-08-22,CUST8565,26-35,Jaipur,North,STORE049,Frozen Foods,Fish Fingers,EcoFresh,11,1411.79,10,13976.72,UPI,False,15529.689999999999,1552.9699999999993,8,3,34,1270.610909090909,True
TXN008351,2023-09-20,CUST1686,36-45,Hyderabad,South,STORE014,Grains & Pulses,Semolina,GreenLeaf,7,487.68,15,2901.7,Credit Card,False,3413.76,512.0600000000004,9,3,38,414.5285714285714,True
TXN008352,2023-12-07,CUST6106,55+,Ahmedabad,West,STORE043,Snacks & Confectionery,Gummy Bears,Premium,12,917.68,25,8259.12,UPI,True,11012.16,2753.039999999999,12,4,49,688.2600000000001,True
TXN008353,2023-01-21,CUST3626,36-45,Ahmedabad,West,STORE018,Frozen Foods,Frozen Berries,TopBrand,2,465.85,0,931.7,Net Banking,False,931.7,0.0,1,1,3,465.85,False
TXN008354,2023-01-18,CUST3132,36-45,Delhi,North,STORE002,Grains & Pulses,Basmati Rice,HomeChoice,8,1075.08,25,6450.48,Debit Card,True,8600.64,2150.16,1,1,3,806.31,True
TXN008355,2023-10-29,CUST3494,55+,Ahmedabad,West,STORE045,Dairy & Eggs,Buttermilk,EcoFresh,19,812.38,15,13119.94,Net Banking,False,15435.22,2315.279999999999,10,4,43,690.5231578947369,False
TXN008356,2023-08-09,CUST7463,55+,Mumbai,West,STORE045,Frozen Foods,Waffles,FreshMart,9,1399.29,0,12593.61,Cash,False,12593.61,0.0,8,3,32,1399.29,False
